s_no,eng_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
10,Manny Marroquin,TOPIA TWINS (feat. Rob49 & 21 Savage),-11.423774,-9.904665,-9.56983470916748,4.912879943847656,0.02645644173026085,0.022086769342422485,0.7286686897277832,0.49996477365493774,0.06013889905760533,36.7883327128616,4.1830549240112305,5.452549457550049,-7.989264011383057,-0.002803653944283724,-0.7934092879295349,0.022323254495859146,0.13730251789093018,8.293487548828125,3.0567209720611572,1787.3414306640625,3313.2138671875,1.4295244216918945,0.020367326214909554,0.33205124735832214,0.17146918177604675,0.12521857023239136,0.10328113287687302,0.0935206487774849,0.0884673073887825,0.06709746271371841,0.06039019674062729,0.043342068791389465,0.017605584114789963
11,Manny Marroquin,Barbie Dreams (feat. Kaliii),-8.516354,-7.206107,-6.67557430267334,2.346116542816162,0.019898483529686928,0.026974191889166832,0.28932785987854004,0.49976930022239685,0.034858700023777126,4.877256291708213,4.610261917114258,4.89992094039917,-6.714765548706055,-0.03132211044430733,-0.5496790409088135,0.010522926226258278,0.1643032431602478,8.901975631713867,1.867774248123169,3085.62646484375,5320.21240234375,1.2624725103378296,0.02446729503571987,0.15879306197166443,0.04775068536400795,0.11276596039533615,0.12443219870328903,0.13682596385478973,0.13188397884368896,0.12770871818065643,0.0958218052983284,0.07551389187574387,0.024176012724637985
12,Manny Marroquin,RIOT (Rowdy Pipe'n),-8.80396,-7.937341,-7.035383224487305,8.670848846435547,0.02659378945827484,0.02254173345863819,0.31692028045654297,0.4999600350856781,-0.019795213336385478,9.733086421724805,3.673168897628784,4.802520275115967,-7.075546741485596,0.0727498009800911,-0.6092677116394043,0.0014573930529877543,0.12281935662031174,8.506239891052246,6.097545623779297,1862.00390625,3270.48876953125,2.0076236724853516,0.018660027533769608,0.23445378243923187,0.09661011397838593,0.12609845399856567,0.13183610141277313,0.13705259561538696,0.1390668749809265,0.11678609251976013,0.0868476927280426,0.05654854699969292,0.017619388177990913
13,Manny Marroquin,FEARLESS (2023 Ver.),-10.131583,-8.108425,-7.971108913421631,2.4100093841552734,0.02806420437991619,-0.004864808171987534,-0.0973062515258789,0.5004854798316956,0.026801184995180305,16.166731300214966,3.1099541187286377,3.955052137374878,-7.068967819213867,0.05432407185435295,-0.5525174140930176,0.0320870541036129,0.12054096162319183,7.848881721496582,4.58418607711792,683.7574462890625,1612.4527587890625,1.8358122110366821,0.024913975968956947,0.3249697685241699,0.11426626890897751,0.20126070082187653,0.15520954132080078,0.09893234074115753,0.07093056291341782,0.056662507355213165,0.043794162571430206,0.03366100788116455,0.011823670007288456
14,Manny Marroquin,Silly Me - D.O.D Remix,-7.909715,-6.875125,-6.433362007141113,4.36883544921875,0.024532891809940338,-0.03721851482987404,0.11078715324401855,0.5001291632652283,-0.005378006976884251,4.697556125503992,3.647911310195923,4.3642802238464355,-6.570772171020508,0.024295467883348465,-0.4693712294101715,0.0035584948491305113,0.1370404213666916,8.657069206237793,2.904533624649048,1537.5635986328125,3237.179931640625,1.6027377843856812,0.023031292483210564,0.17979267239570618,0.06965349614620209,0.14876937866210938,0.14320464432239532,0.15064989030361176,0.15189452469348907,0.1305229514837265,0.08883778750896454,0.0535057932138443,0.017892666161060333
15,Manny Marroquin,Radioactive (with Skillibeng),-11.163013,-10.507141,-8.901451110839844,6.801320552825928,0.02615041472017765,-0.0069985962472856045,0.1452016830444336,0.5001676678657532,0.02004315363248383,17.818727845728045,3.235865354537964,4.475470066070557,-7.0264506340026855,-0.12113756686449051,-0.6501603722572327,-0.019820470362901688,0.09106767177581787,7.316254138946533,27.2459716796875,762.660888671875,1478.449462890625,3.3486881256103516,0.01687251590192318,0.31302371621131897,0.13370171189308167,0.15965040028095245,0.12291886657476425,0.0986485704779625,0.08376356214284897,0.05963512137532234,0.03684059903025627,0.022537780925631523,0.006476081442087889
16,Manny Marroquin,Girls Can't Drive - From the Paramount+ Series Grease Rise of the Pink Ladies',-20.503239,-19.540127,-18.01148796081543,8.725200653076172,0.002483080606907606,-0.13574175536632538,4.487521171569824,0.5000888109207153,-1.8442948558975782e-05,1415.2628263865652,4.402087688446045,7.3052825927734375,-9.439383506774902,0.0069952914491295815,-0.6736767292022705,0.006599154323339462,0.09172836691141129,7.914115905761719,7.391647815704346,911.8660888671875,1754.46240234375,2.382826328277588,0.015654342249035835,0.06414656341075897,0.03284962847828865,0.05068843439221382,0.04921568185091019,0.04200312867760658,0.032158587127923965,0.0265545342117548,0.019072044640779495,0.010850457474589348,0.002326692920178175
17,Manny Marroquin,ANTIFRAGILE,-22.239283,-14.954832,-7.6575775146484375,5.6809234619140625,0.021202905103564262,0.04010028392076492,0.9452738761901855,0.5002982020378113,-0.004069424237782659,7.054683818990112,3.9903364181518555,4.590307235717773,-7.267885684967041,-0.005020701792091131,-0.47883835434913635,-0.00904422253370285,0.16498340666294098,8.545281410217285,13.954197883605957,2750.02734375,4702.5830078125,1.8490517139434814,0.02846664935350418,0.2203305959701538,0.09969854354858398,0.1413550227880478,0.11919223517179489,0.1051570251584053,0.09409932047128677,0.08063524216413498,0.06322477012872696,0.04808560386300087,0.01640281453728676
18,Manny Marroquin,PORSCHE TOPLESS,-12.942571,-12.179157,-10.302297592163086,12.66762638092041,0.01410016231238842,-0.05859808996319771,3.1576576232910156,0.5002231597900391,0.03136197061891584,11.935813147776182,4.335071563720703,5.655389785766602,-6.546300411224365,0.05947371572256088,-0.3884698152542114,0.030444687232375145,0.1015840619802475,7.9485931396484375,14.378759384155273,1600.994140625,2588.778076171875,2.672466516494751,0.014287103898823261,0.15926019847393036,0.06307016313076019,0.09104250371456146,0.07436629384756088,0.07939675450325012,0.07813546806573868,0.06830257177352905,0.042071517556905746,0.025519948452711105,0.006955006625503302
19,Manny Marroquin,Patty Cake (feat. Takeoff),-10.091841,-9.593288,-9.090109825134277,5.698751926422119,0.02530808188021183,-0.06951502710580826,0.14053726196289062,0.5002950429916382,-0.007323905287799885,18.02533764753791,3.5493030548095703,4.220199108123779,-7.009329319000244,0.1469859629869461,-0.6181377172470093,-0.02854609489440918,0.11310689896345139,7.9981560707092285,10.053091049194336,1040.82275390625,2253.079833984375,2.1814591884613037,0.018462521955370903,0.35064202547073364,0.156352236866951,0.1327623873949051,0.09542611986398697,0.09299075603485107,0.09799399226903915,0.07269111275672913,0.058453429490327835,0.03596882149577141,0.014045758172869682
