Sno,era_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
181,2000s,Awake,-9.799447,-9.017813,-7.561875820159912,3.1445627212524414,0.016116628423333168,0.056658320128917694,0.6684973239898682,0.5003809332847595,0.06582143862841443,4.340825028868655,4.104991912841797,5.000851154327393,-6.550824165344238,-0.08432061225175858,-0.45316943526268005,-0.0038444064557552338,0.13169461488723755,8.886807441711426,2.6069753170013428,2218.318359375,4100.54248046875,1.4578710794448853,0.01760360412299633,0.187303364276886,0.09680408984422684,0.1283719539642334,0.12724624574184418,0.09261804819107056,0.08792026340961456,0.09168846160173416,0.08555333316326141,0.06393108516931534,0.01641380786895752
182,2000s,Trouble,-19.513006,-17.924812,-13.8787841796875,9.749244689941406,0.0045179990120232105,-0.020098397508263588,1.7098326683044434,0.4999745190143585,-0.0020440138479538876,199.60251241782984,3.843221664428711,5.826767921447754,-8.725807189941406,0.018529418855905533,-1.0263508558273315,0.006277698557823896,0.08421625196933746,7.705880165100098,11.837181091308594,992.60546875,1793.2176513671875,2.8163397312164307,0.012400040403008461,0.04894497990608215,0.021574608981609344,0.05497319623827934,0.07575681060552597,0.07179251313209534,0.06238814815878868,0.046327464282512665,0.02826099656522274,0.014390154741704464,0.0030402650590986013
183,2000s,Last Resort,-8.442767,-8.008649,-7.797725677490234,3.3422937393188477,0.016628198325634003,-0.03955898433923721,1.0419697761535645,0.49996545910835266,0.00030034041032396005,5.950861996827662,4.336782932281494,5.456542015075684,-6.579289436340332,0.01529398187994957,-0.4664185345172882,0.019580574706196785,0.1377844512462616,8.940646171569824,2.394636392593384,2394.644775390625,4210.7880859375,1.4712258577346802,0.018428165465593338,0.1670035719871521,0.079704150557518,0.13774935901165009,0.1300223171710968,0.10481388121843338,0.09595771878957748,0.10358971357345581,0.08914060145616531,0.06712412089109421,0.01616849936544895
184,2000s,It's My Life,-9.4501705,-8.135351,-7.333488941192627,5.229151725769043,0.016766229644417763,-0.03800031915307045,0.5539767742156982,0.49990546703338623,-0.034654298499903285,5.3974098072477465,4.159419059753418,5.390567302703857,-7.6676201820373535,0.02007967419922352,-0.5558509230613708,-0.0068101598881185055,0.12303633242845535,8.688201904296875,9.002248764038086,2088.887939453125,3763.184814453125,2.0356557369232178,0.017095377668738365,0.12954558432102203,0.049704793840646744,0.11264629662036896,0.12276206910610199,0.13558322191238403,0.13211838901042938,0.12414029985666275,0.09732485562562943,0.06371857970952988,0.01562652550637722
185,2000s,In the End,-12.700856,-10.761474,-7.812658309936523,13.144050598144531,0.014840198680758476,0.0581364706158638,0.7607285976409912,0.4998885989189148,-0.04717819978962869,6.270424281764766,4.001400470733643,4.718136310577393,-7.359613418579102,0.05584721267223358,-0.5791376829147339,-0.0071435053832829,0.10989397019147873,8.387954711914062,9.189973831176758,1740.18603515625,3002.757568359375,2.2348804473876953,0.015950333327054977,0.1410241723060608,0.05382606014609337,0.11175061017274857,0.10942469537258148,0.10988156497478485,0.11117836833000183,0.10557582974433899,0.08380520343780518,0.047660935670137405,0.011140340939164162
186,2000s,Everything In Its Right Place,-13.190823,-11.755413,-10.093352317810059,4.076772689819336,0.008416684344410896,-0.060436591506004333,0.5479104518890381,0.49999311566352844,-0.026272134519975097,1.525752724810201,3.8005053997039795,4.906545162200928,-7.551344871520996,0.15145576000213623,-0.2849673628807068,0.02270139567553997,0.0788893848657608,7.360703945159912,20.241411209106445,792.4706420898438,1575.8543701171875,3.238166093826294,0.014260485768318176,0.10274556279182434,0.043320126831531525,0.11499376595020294,0.11756187677383423,0.10988904535770416,0.08078141510486603,0.04762258380651474,0.02806653454899788,0.018349332734942436,0.005706004798412323
187,2010s,Heart and Soul,-20.168877,-13.037809,-6.771901607513428,4.492559432983398,0.01925639994442463,0.044047001749277115,0.2336885929107666,0.4999898672103882,-0.0032148940351514814,3.4254595643051164,3.671734571456909,4.704227447509766,-10.420342445373535,0.0016630295431241393,-0.4175948202610016,-0.014458443969488144,0.1366559863090515,8.761165618896484,3.570042848587036,2684.47509765625,4292.37939453125,1.6107691526412964,0.01864483766257763,0.19643990695476532,0.07996143400669098,0.14499245584011078,0.12756860256195068,0.11830021440982819,0.11949680745601654,0.1136397272348404,0.0942385196685791,0.06047268211841583,0.014487894251942635
188,2010s,Still into You,-15.412448,-10.410907,-7.296205043792725,4.45704460144043,0.01891065202653408,-0.010402015410363674,0.40738892555236816,0.5000358819961548,0.002186107948469374,7.0680829897738615,3.7120447158813477,4.562602996826172,-7.672039031982422,0.039777737110853195,-0.5433332920074463,-0.002915990073233843,0.136723592877388,8.748047828674316,4.260603904724121,2108.623291015625,3822.5615234375,1.7281594276428223,0.021746333688497543,0.16842326521873474,0.07040596008300781,0.13468892872333527,0.14254924654960632,0.12290351092815399,0.1204877495765686,0.11689762771129608,0.08671366423368454,0.05721639096736908,0.015391462482511997
189,2010s,Zombie,-18.655088,-15.835734,-7.112979888916016,9.541191101074219,0.016188906505703926,0.03718157857656479,1.0271883010864258,0.4999553859233856,0.013834001749884486,3.195685961775604,3.684204339981079,4.332037448883057,-6.514956474304199,-0.00474697956815362,-0.4488426744937897,0.0031618846114724874,0.12188605964183807,8.363611221313477,18.999542236328125,2053.81494140625,3324.968505859375,2.711115598678589,0.02091727778315544,0.1467779278755188,0.06072480231523514,0.12035475671291351,0.11834779381752014,0.1346510648727417,0.1262446790933609,0.10327326506376266,0.08039286732673645,0.04684925451874733,0.012473419308662415
190,2010s,Dark Necessities,-12.728475,-11.097736,-9.775178909301758,9.103364944458008,0.015517650172114372,0.006496626418083906,0.8149745464324951,0.4999732971191406,-0.012171357708984308,13.476289148091702,3.8009464740753174,4.991883754730225,-7.787489414215088,0.09525108337402344,-0.6516291499137878,0.04871538281440735,0.08861835300922394,7.771625995635986,14.527802467346191,861.0559692382812,1634.125732421875,2.8579587936401367,0.016375217586755753,0.20304615795612335,0.09724724292755127,0.12638668715953827,0.12586459517478943,0.11406904458999634,0.09590110927820206,0.07050015777349472,0.0489976704120636,0.026458198204636574,0.006493941880762577
