Sno,eng_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
143,Tom Elmhirst,Broken Horses,-11.509765,-10.526546,-8.535910606384277,7.091379642486572,0.017680197954177856,-0.024225881323218346,0.6958622932434082,0.5004050135612488,-0.033286688838061705,16.776066235873508,4.545583724975586,5.211403846740723,-6.951616287231445,0.12194426357746124,-0.6080076098442078,0.030204176902770996,0.11094684898853302,8.181195259094238,5.014092445373535,1279.4935302734375,2370.305419921875,1.9527900218963623,0.017470529302954674,0.17134137451648712,0.07561379671096802,0.1623455137014389,0.13614852726459503,0.11517705023288727,0.09867896139621735,0.0852854773402214,0.06755868345499039,0.037446971982717514,0.010450677946209908
144,Tom Elmhirst,Letter To The Past,-13.662236,-12.152943,-9.562250137329102,9.245244979858398,0.013554839417338371,-0.1259630024433136,1.6538352966308594,0.500373125076294,-0.05668288842727983,16.4239551696788,3.560149908065796,5.10897159576416,-7.205731391906738,0.16034702956676483,-0.8351300954818726,-0.11431436240673065,0.07332497090101242,7.201057434082031,22.802331924438477,857.8779296875,1440.1612548828125,3.6341958045959473,0.012021190486848354,0.11219315975904465,0.04607412591576576,0.10934180021286011,0.13384445011615753,0.13108214735984802,0.09876558929681778,0.06969305872917175,0.0399225652217865,0.020206835120916367,0.004645828157663345
145,Tom Elmhirst,Sorry for Me,-18.27627,-14.236932,-10.810319900512695,10.42686653137207,0.011125107295811176,-0.0017341829370707273,2.0252842903137207,0.5003750324249268,0.040712502787362916,14.25312856534168,3.7984156608581543,5.423339366912842,-8.245567321777344,-0.12210007011890411,-0.7937713265419006,0.07144175469875336,0.10118724405765533,7.837651252746582,7.807828903198242,1331.03857421875,2204.12255859375,2.3363029956817627,0.016627099364995956,0.13607236742973328,0.06103593856096268,0.11124001443386078,0.10488608479499817,0.10086263716220856,0.07620365917682648,0.0573357455432415,0.03608570247888565,0.020451944321393967,0.00594400055706501
146,Tom Elmhirst,sAy sOMETHINg,-24.479862,-22.827976,-18.43463897705078,11.15577220916748,0.00171857257373631,0.06107623502612114,3.635735034942627,0.5000001788139343,0.022935465245053223,9.741159074309838,4.613343238830566,8.278729438781738,-7.069803237915039,-0.09510007500648499,-0.698214590549469,0.020559610798954964,0.11547407507896423,8.085506439208984,18.21469497680664,2087.140380859375,3282.632568359375,2.630364179611206,0.01779252476990223,0.05108114331960678,0.02153325080871582,0.03949260339140892,0.03707221895456314,0.036592997610569,0.028449540957808495,0.020831594243645668,0.014107110910117626,0.008224084973335266,0.0023368624970316887
147,Tom Elmhirst,This Year,-13.151283,-10.87719,-9.834222793579102,7.089231491088867,0.013157951645553112,-0.02107366919517517,2.465273380279541,0.5002899765968323,0.006029707213587566,12.755245633786554,4.5117363929748535,6.670505523681641,-7.266058921813965,0.041842348873615265,-0.6991344690322876,0.03403136506676674,0.11088474839925766,8.041313171386719,8.76926326751709,1446.205078125,2595.301025390625,2.2251057624816895,0.016662774607539177,0.1131269708275795,0.03983249142765999,0.10172747820615768,0.12152325361967087,0.10088914632797241,0.08544447273015976,0.057901859283447266,0.04327298700809479,0.029598157852888107,0.0074233864434063435
148,Tom Elmhirst,Do You Like Me,-14.081543,-12.601425,-9.871285438537598,13.104307174682617,0.016189588233828545,-0.014041783288121223,2.1184544563293457,0.4998716115951538,0.058178578048319475,15.075218773703249,3.5580174922943115,6.208986282348633,-7.1516313552856445,-0.15186110138893127,-0.5460332036018372,0.05822727829217911,0.06377734243869781,7.109501361846924,26.03738021850586,750.19677734375,1289.2750244140625,3.7004854679107666,0.008392992429435253,0.1865174025297165,0.07621902227401733,0.12884506583213806,0.11372403800487518,0.08591283112764359,0.06945899873971939,0.04100736603140831,0.025472598150372505,0.013789492659270763,0.0029853270389139652
149,Tom Elmhirst,Palomino,-27.56461,-19.877033,-7.738180160522461,7.299490928649902,0.017469367012381554,-0.1622704267501831,0.912553071975708,0.5003763437271118,0.017715020229867897,8.260474585446445,3.687713384628296,5.336757659912109,-13.361763000488281,-0.03142596036195755,-0.6168133020401001,-0.022430837154388428,0.14193414151668549,8.565838813781738,4.110825061798096,2833.482421875,4193.18701171875,1.7756093740463257,0.02305755950510502,0.14701473712921143,0.05367818847298622,0.12241847068071365,0.11332904547452927,0.12915673851966858,0.12689736485481262,0.11526326835155487,0.08412555605173111,0.0476299487054348,0.013340722769498825
150,Tom Elmhirst,Lose Your Head - CamelPhat Remix,-12.526869,-11.723322,-9.315780639648438,7.025737762451172,0.015786340460181236,0.011000833474099636,0.4790029525756836,0.5007479190826416,-0.009100766329034513,6.949834808895209,3.567981243133545,4.4575629234313965,-6.637348651885986,0.033512409776449203,-0.44601887464523315,-0.00910183321684599,0.12559132277965546,8.10757064819336,12.183216094970703,1080.673828125,2442.02392578125,2.2128589153289795,0.023680822923779488,0.21554048359394073,0.0748353824019432,0.12588591873645782,0.10762626677751541,0.0912838727235794,0.07940062880516052,0.06356675177812576,0.043933168053627014,0.031171906739473343,0.012164338491857052
151,Tom Elmhirst,Walk Of Life,-14.323075,-13.30283,-11.383976936340332,2.9759883880615234,0.008990982547402382,-0.0046013155952095985,0.6124200820922852,0.49999624490737915,0.020107709011032857,14.914436917340272,4.072397708892822,6.157001972198486,-7.039679527282715,-0.11152137070894241,-0.5934310555458069,0.02615521103143692,0.15180663764476776,8.559595108032227,2.3262901306152344,1765.2596435546875,3588.467041015625,1.401659607887268,0.025053931400179863,0.15209411084651947,0.06826162338256836,0.11660874634981155,0.07557275146245956,0.06786306202411652,0.0664493590593338,0.06620236486196518,0.04875138774514198,0.0358520969748497,0.011885987594723701
152,Tom Elmhirst,Buyer's Remorse (feat. Omar Apollo),-11.977177,-10.744244,-9.243435859680176,8.596040725708008,0.014413231052458286,-0.04141934588551521,1.4746618270874023,0.5000235438346863,0.0038425027209298976,5.712898403374002,3.6731417179107666,5.60517692565918,-6.7353105545043945,-0.034559138119220734,-0.4779285192489624,0.02924872748553753,0.06641838699579239,7.0242533683776855,28.38376808166504,752.7835083007812,1227.4111328125,3.820927143096924,0.009135439060628414,0.11833218485116959,0.05356474593281746,0.10920070856809616,0.12862296402454376,0.11613021790981293,0.10312806069850922,0.05957368388772011,0.031676944345235825,0.015387963503599167,0.0032865656539797783
